x1,x2,x3,x4,x5,x6,x7,total,remarks
10,4,8,7,4,7,39,79,5
10,4,5,1,3,3,13,39,1
10,4,7,10,4,0,39,74,5
10,4,5,7,1,7,15,49,2
10,4,4,8,2,6,0,34,1
10,4,7,1,0,9,8,39,1
10,4,7,6,6,8,26,67,4
10,4,9,7,2,4,30,66,4
10,4,10,3,9,4,37,77,5
10,4,5,2,5,0,7,33,1
10,4,7,7,1,3,33,65,4
10,4,4,9,5,2,40,74,5
10,4,8,7,9,7,25,70,5
10,4,5,2,9,3,17,50,3
10,4,3,9,1,9,13,49,2
10,4,8,3,9,3,30,67,4
10,4,5,5,8,9,9,50,3
10,4,9,1,7,5,19,55,3
10,4,5,10,7,2,12,50,3
10,4,6,0,2,2,36,60,4
10,4,7,0,9,3,20,53,3
10,4,3,10,10,2,3,42,2
10,4,4,5,8,7,13,51,3
10,4,9,7,2,10,11,53,3
10,4,4,0,4,10,33,65,4
10,4,8,9,3,3,39,76,5
10,4,4,1,8,2,18,47,2
10,4,9,9,6,7,22,67,4
10,4,6,10,0,7,20,57,3
10,4,5,6,3,7,8,43,2
10,4,8,6,5,10,5,48,2
10,4,7,7,1,5,10,44,2
10,4,10,3,9,6,18,60,4
10,4,7,6,10,3,38,78,5
10,4,9,7,9,8,0,47,2
10,4,9,5,3,2,32,65,4
10,4,9,0,10,3,28,64,4
10,4,4,5,7,7,31,68,4
10,4,5,9,5,1,3,37,1
10,4,9,7,9,8,20,67,4
10,4,4,1,1,1,2,23,1
10,4,3,8,9,0,35,69,4
10,4,6,6,9,10,7,52,3
10,4,5,10,2,2,24,57,3
10,4,6,10,6,3,30,69,4
10,4,4,4,10,2,33,67,4
10,4,7,3,1,6,12,43,2
10,4,4,7,10,6,14,55,3
10,4,7,0,8,9,30,68,4
10,4,9,3,5,2,1,34,1
10,4,6,9,6,9,21,65,4
10,4,6,8,5,1,38,72,5
10,4,5,8,8,2,19,56,3
10,4,7,0,5,10,33,69,4
10,4,8,1,9,8,21,61,4
10,4,9,3,4,5,40,75,5
10,4,4,10,2,0,37,67,4
10,4,9,0,4,7,12,46,2
10,4,8,5,4,0,39,70,5
10,4,7,9,4,3,3,40,2
10,4,7,6,2,1,5,35,1
10,4,9,9,2,7,8,49,2
10,4,5,9,7,8,7,50,3
10,4,4,1,4,3,39,65,4
10,4,7,2,0,8,22,53,3
10,4,9,2,2,1,37,65,4
10,4,3,8,10,7,5,47,2
10,4,9,10,10,8,23,74,5
10,4,9,3,0,5,20,51,3
10,4,7,9,5,8,19,62,4
10,4,7,1,9,10,20,61,4
10,4,8,0,1,9,7,39,1
10,4,9,5,5,1,6,40,2
10,4,4,2,9,9,35,73,5
10,4,9,8,5,9,40,85,5
10,4,10,0,6,8,40,78,5
10,4,6,9,1,2,16,48,2
10,4,4,3,0,8,8,37,1
10,4,5,7,9,10,25,70,5
10,4,4,3,10,8,35,74,5
10,4,5,10,4,8,5,46,2
10,4,6,10,2,0,20,52,3
10,4,5,10,6,3,9,47,2
10,4,5,4,3,8,25,59,3
10,4,3,10,5,0,7,39,1
10,4,8,6,5,9,29,71,5
10,4,6,0,1,9,4,34,1
10,4,7,10,1,2,27,61,4
10,4,5,7,6,1,9,42,2
10,4,9,1,0,9,20,53,3
10,4,4,5,2,4,7,36,1
10,4,6,9,3,6,9,47,2
10,4,7,3,9,3,14,50,3
10,4,6,0,5,0,15,40,2
10,4,8,3,0,6,24,55,3
10,4,9,7,3,9,13,55,3
10,4,5,7,1,2,35,64,4
10,4,5,10,3,6,9,47,2
10,4,7,9,8,3,32,73,5
10,4,4,5,0,0,12,35,1
10,4,4,6,0,4,4,32,1
10,4,6,10,7,3,3,43,2
10,4,6,10,7,9,1,47,2
10,4,8,9,10,10,0,51,3
10,4,4,3,6,4,12,43,2
10,4,8,9,1,6,32,70,5
10,4,8,6,0,10,15,53,3
10,4,8,3,9,6,32,72,5
10,4,9,2,1,8,25,59,3
10,4,9,6,10,1,4,44,2
10,4,5,5,10,1,24,59,3
10,4,8,10,3,7,27,69,4
10,4,6,5,0,1,36,62,4
10,4,10,3,8,2,3,40,2
10,4,5,2,8,10,22,61,4
10,4,5,1,6,7,39,72,5
10,4,4,10,10,8,40,86,5
10,4,5,8,3,9,18,57,3
10,4,4,6,9,6,29,68,4
10,4,6,0,9,5,19,53,3
10,4,7,10,8,9,19,67,4
10,4,3,10,9,8,22,66,4
10,4,5,5,4,0,28,56,3
10,4,5,3,2,10,16,50,3
10,4,9,9,3,5,21,61,4
10,4,4,4,9,5,27,63,4
10,4,4,0,10,8,19,55,3
10,4,5,3,8,0,17,47,2
10,4,7,6,10,2,19,58,3
10,4,7,6,1,7,10,45,2
10,4,8,5,10,4,22,63,4
10,4,6,2,10,3,7,42,2
10,4,8,0,0,0,5,27,1
10,4,10,0,4,1,7,36,1
10,4,8,7,3,2,18,52,3
10,4,8,3,6,8,26,65,4
10,4,9,9,9,7,7,55,3
10,4,8,4,4,8,9,47,2
10,4,6,10,5,9,21,65,4
10,4,8,7,9,1,35,74,5
10,4,9,4,8,4,32,71,5
10,4,5,0,0,5,24,48,2
10,4,9,8,2,9,8,50,3
10,4,5,7,3,8,37,74,5
10,4,8,0,0,0,40,62,4
10,4,6,4,1,7,6,38,1
10,4,8,4,3,4,30,63,4
10,4,5,8,4,8,7,46,2
10,4,10,2,10,3,23,62,4
10,4,7,8,1,3,11,44,2
10,4,9,6,4,6,11,50,3
10,4,7,1,4,1,0,27,1
10,4,8,4,6,6,1,39,1
10,4,9,2,5,5,20,55,3
10,4,3,8,10,9,7,51,3
10,4,5,2,6,7,38,72,5
10,4,8,4,6,3,40,75,5
10,4,8,8,9,8,10,57,3
10,4,6,4,9,7,25,65,4
10,4,9,2,0,2,18,45,2
10,4,4,0,4,3,3,28,1
10,4,9,8,6,3,8,48,2
10,4,6,0,9,2,32,63,4
10,4,7,2,9,7,23,62,4
10,4,4,8,10,5,22,63,4
10,4,10,0,9,4,33,70,5
10,4,9,7,3,9,14,56,3
10,4,8,7,2,9,27,67,4
10,4,9,3,4,0,30,60,4
10,4,9,5,4,3,37,72,5
10,4,7,4,10,10,2,47,2
10,4,9,1,7,9,14,54,3
10,4,5,7,8,0,23,57,3
10,4,9,2,2,0,8,35,1
10,4,10,2,7,8,35,76,5
10,4,10,1,5,5,0,35,1
10,4,4,1,8,8,9,44,2
10,4,5,6,3,1,23,52,3
10,4,9,5,5,8,1,42,2
10,4,7,8,2,10,22,63,4
10,4,7,9,5,2,35,72,5
10,4,6,4,5,0,31,60,4
10,4,3,10,2,3,37,69,4
10,4,6,0,2,1,22,45,2
10,4,8,1,9,6,17,55,3
10,4,8,9,0,2,39,72,5
10,4,4,2,8,7,26,61,4
10,4,10,1,2,5,4,36,1
10,4,5,2,8,4,22,55,3
10,4,5,0,3,8,16,46,2
10,4,9,2,4,9,35,73,5
10,4,7,9,8,2,29,69,4
10,4,8,10,3,10,37,82,5
10,4,6,7,0,0,34,61,4
10,4,5,10,8,1,37,75,5
10,4,4,9,4,0,40,71,5
10,4,8,5,9,1,18,55,3
10,4,7,7,5,5,34,72,5
10,4,6,0,8,6,8,42,2
10,4,8,4,8,0,8,42,2
10,4,3,10,4,9,11,51,3
10,4,7,7,5,5,11,49,2
10,4,4,5,1,8,39,71,5
10,4,8,3,6,6,7,44,2
10,4,10,2,1,2,37,66,4
10,4,7,8,8,9,10,56,3
10,4,5,6,1,0,4,30,1
10,4,6,9,9,5,24,67,4
10,4,4,6,5,0,11,40,2
10,4,8,1,8,6,40,77,5
10,4,4,5,6,1,5,35,1
10,4,4,0,6,7,3,34,1
10,4,3,9,8,10,2,46,2
10,4,10,1,4,10,34,73,5
10,4,5,9,0,1,15,44,2
10,4,10,3,8,5,35,75,5
10,4,7,8,6,5,8,48,2
10,4,7,7,6,7,16,57,3
10,4,8,10,6,10,26,74,5
10,4,4,7,2,8,4,39,1
10,4,5,3,1,4,0,27,1
10,4,7,10,0,0,6,37,1
10,4,10,0,5,1,5,35,1
10,4,5,3,2,8,17,49,2
10,4,7,5,3,4,25,58,3
10,4,3,10,3,7,17,54,3
10,4,7,2,6,4,14,47,2
10,4,8,10,5,10,15,62,4
10,4,8,9,1,5,5,42,2
10,4,5,0,9,2,34,64,4
10,4,7,3,8,9,30,71,5
10,4,8,0,3,5,14,44,2
10,4,6,3,5,3,19,50,3
10,4,9,8,4,3,13,51,3
10,4,4,1,8,7,9,43,2
10,4,4,2,4,5,35,64,4
10,4,6,3,10,2,8,43,2
10,4,9,4,1,5,32,65,4
10,4,5,5,0,3,35,62,4
10,4,7,2,9,6,25,63,4
10,4,9,5,3,5,6,42,2
10,4,9,4,8,1,23,59,3
10,4,8,9,3,4,40,78,5
10,4,9,0,0,10,32,65,4
10,4,4,3,0,7,11,39,1
10,4,6,10,1,4,4,39,1
10,4,6,8,3,1,36,68,4
10,4,8,8,1,7,13,51,3
10,4,10,0,9,5,11,49,2
10,4,7,2,9,3,24,59,3
10,4,10,0,4,0,37,65,4
10,4,6,4,4,9,12,49,2
10,4,5,1,2,0,3,25,1
10,4,9,5,1,0,22,51,3
10,4,7,10,2,4,15,52,3
10,4,9,5,3,7,17,55,3
10,4,7,0,1,10,24,56,3
10,4,7,7,0,2,11,41,2
10,4,6,2,7,3,18,50,3
10,4,9,4,0,3,10,40,2
10,4,10,3,6,0,14,47,2
10,4,8,4,1,6,2,35,1
10,4,9,4,4,4,31,66,4
10,4,7,6,9,7,37,80,5
10,4,4,5,6,2,32,63,4
10,4,8,6,5,8,30,71,5
10,4,8,3,4,10,16,55,3
10,4,5,9,4,3,20,55,3
10,4,8,6,0,6,6,40,2
10,4,7,10,0,1,18,50,3
10,4,6,1,6,7,1,35,1
10,4,6,6,1,1,16,44,2
10,4,10,0,5,5,13,47,2
10,4,4,7,1,5,1,32,1
10,4,6,6,6,7,17,56,3
10,4,10,4,0,9,37,74,5
10,4,8,1,1,6,1,31,1
10,4,9,9,5,9,17,63,4
10,4,6,8,1,10,26,65,4
10,4,4,5,7,5,21,56,3
10,4,5,1,9,9,29,67,4
10,4,9,2,7,6,9,47,2
10,4,8,8,3,8,4,45,2
10,4,8,8,1,7,29,67,4
10,4,4,2,6,3,6,35,1
10,4,6,9,1,5,21,56,3
10,4,8,7,9,6,21,65,4
10,4,8,0,2,0,15,39,1
10,4,7,4,10,7,40,82,5
10,4,9,8,4,9,20,64,4
10,4,8,1,9,7,39,78,5
10,4,7,8,5,1,36,71,5
10,4,8,3,3,8,21,57,3
10,4,8,3,6,1,31,63,4
10,4,9,9,9,10,8,59,3
10,4,8,4,7,2,27,62,4
10,4,8,2,10,0,8,42,2
10,4,4,10,2,4,15,49,2
10,4,4,2,10,8,39,77,5
10,4,5,10,0,5,3,37,1
10,4,9,10,1,9,23,66,4
10,4,4,1,10,10,9,48,2
10,4,9,2,5,4,23,57,3
10,4,5,2,0,9,36,66,4
10,4,4,2,8,7,28,63,4
10,4,4,10,1,6,5,40,2
10,4,7,3,3,9,22,58,3
10,4,8,0,1,8,7,38,1
10,4,7,2,0,8,33,64,4
10,4,8,9,5,2,33,71,5
10,4,5,10,4,8,24,65,4
10,4,9,9,5,0,30,67,4
10,4,8,8,1,0,1,32,1
10,4,9,2,9,6,14,54,3
10,4,4,3,6,10,12,49,2
10,4,4,0,3,9,32,62,4
10,4,9,5,7,1,21,57,3
10,4,7,5,7,9,6,48,2
10,4,6,4,9,10,13,56,3
10,4,6,4,3,0,8,35,1
10,4,8,1,6,3,5,37,1
10,4,5,7,5,0,20,51,3
10,4,8,1,8,10,19,60,4
10,4,4,10,3,4,4,39,1
10,4,7,0,4,4,2,31,1
10,4,8,4,3,6,12,47,2
10,4,6,7,3,5,35,70,5
10,4,6,3,8,2,22,55,3
10,4,4,8,10,8,5,49,2
10,4,5,10,1,1,38,69,4
10,4,4,7,7,6,4,42,2
10,4,4,4,2,1,24,49,2
10,4,8,3,5,0,17,47,2
10,4,5,5,6,7,39,76,5
10,4,3,9,3,5,9,43,2
10,4,5,6,2,2,2,31,1
10,4,6,9,3,9,35,76,5
10,4,7,10,8,10,21,70,5
10,4,6,0,2,0,34,56,3
10,4,9,7,3,6,15,54,3
10,4,5,9,9,10,36,83,5
10,4,8,5,1,0,11,39,1
10,4,5,5,10,3,24,61,4
10,4,10,3,3,7,21,58,3
10,4,9,1,10,6,2,42,2
10,4,8,0,7,3,19,51,3
10,4,6,8,3,1,3,35,1
10,4,9,4,0,7,10,44,2
10,4,5,10,3,8,9,49,2
10,4,4,2,10,4,16,50,3
10,4,5,1,3,1,26,50,3
10,4,7,10,2,10,28,71,5
10,4,7,7,0,10,39,77,5
10,4,7,10,6,2,35,74,5
10,4,4,7,10,7,6,48,2
10,4,6,9,3,1,36,69,4
10,4,6,0,2,9,8,39,1
10,4,7,7,6,7,5,46,2
10,4,9,0,2,9,19,53,3
10,4,9,7,8,5,5,48,2
10,4,9,10,2,7,16,58,3
10,4,6,8,7,0,13,48,2
10,4,5,2,7,3,29,60,4
10,4,4,7,1,9,4,39,1
10,4,9,5,9,0,40,77,5
10,4,6,6,2,0,37,65,4
10,4,10,1,2,1,31,59,3
10,4,9,4,4,10,36,77,5
10,4,7,0,3,5,2,31,1
10,4,7,0,9,1,4,35,1
10,4,5,10,2,2,34,67,4
10,4,7,10,2,8,27,68,4
10,4,6,2,7,0,38,67,4
10,4,4,10,8,3,19,58,3
10,4,8,2,3,9,22,58,3
10,4,5,9,3,3,36,70,5
10,4,10,3,1,4,15,47,2
10,4,7,0,10,1,8,40,2
10,4,7,6,2,9,22,60,4
10,4,10,3,9,1,10,47,2
10,4,6,7,9,7,27,70,5
10,4,6,10,0,2,14,46,2
10,4,6,4,4,2,5,35,1
10,4,9,3,7,6,10,49,2
10,4,4,2,4,8,12,44,2
10,4,7,0,4,6,40,71,5
10,4,6,1,3,4,2,30,1
10,4,7,9,4,4,9,47,2
10,4,4,3,8,5,24,58,3
10,4,9,0,7,10,17,57,3
10,4,5,2,3,3,8,35,1
10,4,4,2,1,8,31,60,4
10,4,6,8,2,10,19,59,3
10,4,3,9,8,3,28,65,4
10,4,6,7,6,8,4,45,2
10,4,6,10,9,2,9,50,3
10,4,7,0,1,3,25,50,3
10,4,9,3,8,6,1,41,2
10,4,4,3,1,8,33,63,4
10,4,8,9,10,9,25,75,5
10,4,8,5,6,1,29,63,4
10,4,7,2,3,9,4,39,1
10,4,6,4,8,1,13,46,2
10,4,10,1,8,6,22,61,4
10,4,3,10,2,3,24,56,3
10,4,8,6,10,9,24,71,5
10,4,5,5,7,2,36,69,4
10,4,6,4,5,3,21,53,3
10,4,6,0,5,2,0,27,1
10,4,9,6,2,6,10,47,2
10,4,8,3,9,9,5,48,2
10,4,6,8,2,6,40,76,5
10,4,5,1,4,5,3,32,1
10,4,7,10,0,3,13,47,2
10,4,4,7,4,10,34,73,5
10,4,10,0,5,7,19,55,3
10,4,8,0,5,3,9,39,1
10,4,8,7,6,10,16,61,4
10,4,6,8,6,5,36,75,5
10,4,9,8,5,10,12,58,3
10,4,7,3,5,3,9,41,2
10,4,8,0,5,5,13,45,2
10,4,4,5,9,10,18,60,4
10,4,7,8,2,7,35,73,5
10,4,10,1,10,10,35,80,5
10,4,5,9,2,6,33,69,4
10,4,10,1,9,3,11,48,2
10,4,7,0,7,9,17,54,3
10,4,5,10,10,4,23,66,4
10,4,6,5,5,9,18,57,3
10,4,7,0,5,8,35,69,4
10,4,6,2,9,9,2,42,2
10,4,7,4,8,9,5,47,2
10,4,5,8,0,4,7,38,1
10,4,8,8,0,7,10,47,2
10,4,5,4,0,3,21,47,2
10,4,5,0,8,1,23,51,3
10,4,4,9,6,9,3,45,2
10,4,7,1,2,1,10,35,1
10,4,4,4,4,6,15,47,2
10,4,9,8,3,3,30,67,4
10,4,8,10,7,0,17,56,3
10,4,5,6,8,1,7,41,2
10,4,7,3,4,4,6,38,1
10,4,7,4,10,4,31,70,5
10,4,6,7,2,8,7,44,2
10,4,3,9,10,9,39,84,5
10,4,4,1,2,1,13,35,1
10,4,4,0,1,4,39,62,4
10,4,7,9,7,2,3,42,2
10,4,6,3,1,6,26,56,3
10,4,7,0,7,3,21,52,3
10,4,4,2,8,7,32,67,4
10,4,5,7,0,5,40,71,5
10,4,5,5,10,8,4,46,2
10,4,6,8,5,4,22,59,3
10,4,10,3,10,5,7,49,2
10,4,9,1,10,7,23,64,4
10,4,6,1,7,0,0,28,1
10,4,6,7,1,6,14,48,2
10,4,4,3,4,0,9,34,1
10,4,9,2,1,5,33,64,4
10,4,8,1,2,8,40,73,5
10,4,5,6,3,7,3,38,1
10,4,5,3,5,5,33,65,4
10,4,6,0,10,8,40,78,5
10,4,9,0,7,1,3,34,1
10,4,6,9,8,2,37,76,5
10,4,9,5,4,3,6,41,2
10,4,4,6,4,0,18,46,2
10,4,9,4,2,9,13,51,3
10,4,4,4,7,8,21,58,3
10,4,7,4,10,0,25,60,4
10,4,4,6,5,8,8,45,2
10,4,5,5,6,2,39,71,5
10,4,10,4,5,1,10,44,2
10,4,9,3,4,10,4,44,2
10,4,10,2,0,0,26,52,3
10,4,6,5,10,9,18,62,4
10,4,8,2,9,8,19,60,4
10,4,7,0,8,9,19,57,3
10,4,4,2,6,9,32,67,4
10,4,7,5,1,3,11,41,2
10,4,6,0,3,6,19,48,2
10,4,8,1,0,4,31,58,3
10,4,8,10,10,0,29,71,5
10,4,9,3,10,2,7,45,2
10,4,8,10,9,4,32,77,5
10,4,8,10,7,4,8,51,3
10,4,8,5,6,0,8,41,2
10,4,9,6,7,6,19,61,4
10,4,5,5,0,5,23,52,3
10,4,5,9,1,3,29,61,4
10,4,4,1,4,10,0,33,1
10,4,7,8,0,4,36,69,4
10,4,10,1,7,5,27,64,4
10,4,5,9,5,0,13,46,2
10,4,8,10,2,9,15,58,3
10,4,7,8,10,4,3,46,2
10,4,5,10,5,4,19,57,3
10,4,7,0,8,0,4,33,1
10,4,6,3,2,6,24,55,3
10,4,4,6,5,3,37,69,4
10,4,10,3,9,1,33,70,5
10,4,6,2,2,3,31,58,3
10,4,4,8,3,4,9,42,2
10,4,4,5,10,7,23,63,4
10,4,9,2,2,3,34,64,4
10,4,8,8,8,0,18,56,3
10,4,8,10,10,7,21,70,5
10,4,4,0,9,9,40,76,5
10,4,5,3,2,7,36,67,4
10,4,4,4,9,8,13,52,3
10,4,7,1,10,6,34,72,5
10,4,7,1,10,0,21,53,3
10,4,5,0,3,8,13,43,2
10,4,8,6,6,7,21,62,4
10,4,5,2,4,9,17,51,3
10,4,9,4,8,2,34,71,5
10,4,5,2,2,9,26,58,3
10,4,7,4,7,4,14,50,3
10,4,4,7,2,10,22,59,3
10,4,7,3,4,8,5,41,2
10,4,5,8,0,2,29,58,3
10,4,8,6,6,0,22,56,3
10,4,9,5,9,10,17,64,4
10,4,7,2,9,0,12,44,2
10,4,10,3,3,7,9,46,2
10,4,4,3,6,4,40,71,5
10,4,10,1,5,4,28,62,4
10,4,8,1,3,10,37,73,5
10,4,4,0,1,6,21,46,2
10,4,4,0,5,3,11,37,1
10,4,9,9,1,10,5,48,2
10,4,8,5,2,8,0,37,1
10,4,5,9,5,2,17,52,3
10,4,6,3,4,10,12,49,2
10,4,5,3,1,4,27,54,3
10,4,8,0,9,5,40,76,5
10,4,7,3,5,6,18,53,3
10,4,8,2,8,8,34,74,5
10,4,6,0,2,9,12,43,2
10,4,5,1,4,8,1,33,1
10,4,5,9,0,8,39,75,5
10,4,8,9,5,5,31,72,5
10,4,4,8,10,2,39,77,5
10,4,8,3,1,4,13,43,2
10,4,4,4,0,10,2,34,1
10,4,4,8,5,7,3,41,2
10,4,5,0,5,8,0,32,1
10,4,6,4,0,4,39,67,4
10,4,7,8,6,3,10,48,2
10,4,9,3,10,1,38,75,5
10,4,5,6,2,1,2,30,1
10,4,5,3,4,9,29,64,4
10,4,4,1,5,6,1,31,1
10,4,6,4,7,3,36,70,5
10,4,10,0,9,1,39,73,5
10,4,6,1,7,1,12,41,2
10,4,10,4,6,1,17,52,3
10,4,9,10,9,2,3,47,2
10,4,8,9,6,7,23,67,4
10,4,4,7,3,1,31,60,4
10,4,4,7,9,7,15,56,3
10,4,8,1,10,6,37,76,5
10,4,8,3,10,8,14,57,3
10,4,4,6,1,10,13,48,2
10,4,8,8,2,3,28,63,4
10,4,3,10,7,7,40,81,5
10,4,9,3,9,6,23,64,4
10,4,6,8,8,6,13,55,3
10,4,10,2,0,4,32,62,4
10,4,4,6,3,3,37,67,4
10,4,7,4,9,3,32,69,4
10,4,10,3,3,4,12,46,2
10,4,5,2,1,2,17,41,2
10,4,10,3,10,9,22,68,4
10,4,8,7,9,0,33,71,5
10,4,9,10,2,8,19,62,4
10,4,3,9,7,4,11,48,2
10,4,3,9,8,8,33,75,5
10,4,5,4,1,3,12,39,1
10,4,9,3,3,0,12,41,2
10,4,5,9,8,7,9,52,3
10,4,4,7,6,9,29,69,4
10,4,6,10,5,9,6,50,3
10,4,6,4,8,10,30,72,5
10,4,10,0,5,5,29,63,4
10,4,5,5,6,5,14,49,2
10,4,5,3,9,8,29,68,4
10,4,6,2,8,1,8,39,1
10,4,5,3,1,0,35,58,3
10,4,9,3,8,6,32,72,5
10,4,4,0,1,7,11,37,1
10,4,8,8,7,6,29,72,5
10,4,9,3,0,2,37,65,4
10,4,6,5,8,6,0,39,1
10,4,7,1,3,2,24,51,3
10,4,9,0,3,0,25,51,3
10,4,7,6,6,8,6,47,2
10,4,7,0,7,4,10,42,2
10,4,5,6,8,8,25,66,4
10,4,9,10,0,1,34,68,4
10,4,8,9,1,9,40,81,5
10,4,9,9,3,2,6,43,2
10,4,3,10,6,6,36,75,5
10,4,5,10,10,1,35,75,5
10,4,6,9,9,8,6,52,3
10,4,5,9,4,6,1,39,1
10,4,8,0,9,6,32,69,4
10,4,10,0,10,8,24,66,4
10,4,3,10,8,0,37,72,5
10,4,9,0,1,1,3,28,1
10,4,8,0,10,9,32,73,5
10,4,8,0,2,9,8,41,2
10,4,3,9,10,1,1,38,1
10,4,9,4,3,3,16,49,2
10,4,6,3,7,1,14,45,2
10,4,9,6,5,9,26,69,4
10,4,6,5,10,9,31,75,5
10,4,7,8,1,0,28,58,3
10,4,8,8,3,9,0,42,2
10,4,6,8,1,9,14,52,3
10,4,7,3,10,3,6,43,2
10,4,3,10,2,6,26,61,4
10,4,9,2,0,0,30,55,3
10,4,7,1,0,0,19,41,2
10,4,8,9,6,2,12,51,3
10,4,9,10,4,8,20,65,4
10,4,5,1,7,1,1,29,1
10,4,7,6,7,10,32,76,5
10,4,7,9,0,9,18,57,3
10,4,8,9,10,8,38,87,5
10,4,4,4,5,3,22,52,3
10,4,8,2,8,5,7,44,2
10,4,5,5,7,5,36,72,5
10,4,8,4,8,8,31,73,5
10,4,9,2,5,7,26,63,4
10,4,5,2,2,10,17,50,3
10,4,9,1,6,8,32,70,5
10,4,5,8,5,4,40,76,5
10,4,3,9,6,9,32,73,5
10,4,9,9,9,9,3,53,3
10,4,4,1,9,9,6,43,2
10,4,7,2,6,0,35,64,4
10,4,7,10,7,2,36,76,5
10,4,4,1,8,6,39,72,5
10,4,6,1,0,0,16,37,1
10,4,9,10,5,10,17,65,4
10,4,9,5,5,6,9,48,2
10,4,6,3,10,9,37,79,5
10,4,4,8,7,10,32,75,5
10,4,6,0,6,8,4,38,1
10,4,10,4,2,4,25,59,3
10,4,7,8,0,3,20,52,3
10,4,4,6,4,8,4,40,2
10,4,8,3,7,0,35,67,4
10,4,7,4,7,6,2,40,2
10,4,4,6,5,1,2,32,1
10,4,6,10,4,2,4,40,2
10,4,9,3,9,0,30,65,4
10,4,8,7,6,5,34,74,5
10,4,9,8,9,5,20,65,4
10,4,6,2,4,1,20,47,2
10,4,3,9,1,2,9,38,1
10,4,6,8,5,1,27,61,4
10,4,10,1,7,7,11,50,3
10,4,9,8,0,3,8,42,2
10,4,8,2,1,4,11,40,2
10,4,4,8,9,9,1,45,2
10,4,7,2,1,5,12,41,2
10,4,7,5,0,3,11,40,2
10,4,10,1,10,7,40,82,5
10,4,5,5,5,4,1,34,1
10,4,9,7,7,0,3,40,2
10,4,9,10,5,2,25,65,4
10,4,8,3,1,6,39,71,5
10,4,7,3,7,5,28,64,4
10,4,10,1,0,9,29,63,4
10,4,9,5,0,10,30,68,4
10,4,4,8,0,4,34,64,4
10,4,4,7,6,8,27,66,4
10,4,6,8,1,4,16,49,2
10,4,8,5,10,4,38,79,5
10,4,5,6,6,8,29,68,4
10,4,8,4,1,2,10,39,1
10,4,5,5,2,0,25,51,3
10,4,6,9,4,1,18,52,3
10,4,6,7,1,4,23,55,3
10,4,3,10,4,4,12,47,2
10,4,4,8,8,4,3,41,2
10,4,5,10,7,0,18,54,3
10,4,9,4,1,6,29,63,4
10,4,7,4,0,0,20,45,2
10,4,7,2,1,4,32,60,4
10,4,8,2,9,5,13,51,3
10,4,8,4,1,2,29,58,3
10,4,8,3,6,8,11,50,3
10,4,5,9,9,2,37,76,5
10,4,9,3,8,4,25,63,4
10,5,5,5,7,8,12,52,3
10,5,2,6,7,8,36,74,5
10,5,3,0,2,10,4,34,1
10,5,2,4,4,3,17,45,2
10,5,0,3,10,1,34,63,4
10,5,5,0,10,5,0,35,1
10,5,2,10,7,2,4,40,2
10,5,2,1,0,4,31,53,3
10,5,1,9,6,7,20,58,3
10,5,2,2,5,8,20,52,3
10,5,1,1,0,8,23,48,2
10,5,0,6,8,10,24,63,4
10,5,2,7,6,3,21,54,3
10,5,3,4,6,6,34,68,4
10,5,3,6,5,0,27,56,3
10,5,0,10,5,7,39,76,5
10,5,5,0,10,5,22,57,3
10,5,0,10,8,0,31,64,4
10,5,1,10,7,8,8,49,2
10,5,4,6,4,5,29,63,4
10,5,5,4,9,3,27,63,4
10,5,2,4,6,8,9,44,2
10,5,3,10,1,9,29,67,4
10,5,5,0,10,1,8,39,1
10,5,5,8,2,8,14,52,3
10,5,5,3,3,4,2,32,1
10,5,1,10,1,3,6,36,1
10,5,0,4,0,6,9,34,1
10,5,2,1,5,4,5,32,1
10,5,5,9,7,0,28,64,4
10,5,0,1,2,5,16,39,1
10,5,0,3,6,0,13,37,1
10,5,3,8,3,8,12,49,2
10,5,2,8,1,1,18,45,2
10,5,5,0,4,9,14,47,2
10,5,2,5,9,4,1,36,1
10,5,1,1,10,9,11,47,2
10,4,10,7,5,2,35,73,5
10,5,5,4,3,4,7,38,1
10,5,5,1,9,3,1,34,1
10,5,5,3,10,7,26,66,4
10,5,0,4,6,3,5,33,1
10,4,10,8,2,1,26,61,4
10,5,2,5,6,7,4,39,1
10,5,3,0,7,1,16,42,2
10,5,3,0,4,1,0,23,1
10,5,3,7,6,9,28,68,4
10,5,4,3,2,4,40,68,4
10,5,4,3,10,1,11,44,2
10,5,2,2,4,10,12,45,2
10,5,4,9,4,5,35,72,5
10,5,5,2,8,3,37,70,5
10,5,4,5,10,7,10,51,3
10,5,0,0,4,5,17,41,2
10,5,1,3,3,9,17,48,2
10,5,2,4,7,10,35,73,5
10,5,3,5,7,0,21,51,3
10,5,0,6,6,3,5,35,1
10,5,5,6,4,8,10,48,2
10,5,1,4,8,4,12,44,2
10,5,3,1,4,6,13,42,2
10,5,2,5,1,8,29,60,4
10,5,1,7,6,7,16,52,3
10,5,4,3,5,7,9,43,2
10,5,0,7,7,2,12,43,2
10,5,5,7,3,7,12,49,2
10,5,6,1,1,4,38,65,4
10,5,5,4,7,0,12,43,2
10,5,5,4,5,4,14,47,2
10,5,0,3,8,7,33,66,4
10,5,4,7,9,6,33,74,5
10,5,3,8,2,2,5,35,1
10,5,1,5,8,10,21,60,4
10,5,2,5,7,1,26,56,3
10,5,1,5,1,10,24,56,3
10,5,0,3,4,6,20,48,2
